地震時間,規模,深度
2000,1.1,4.36
2000,1.68,3.7
2000,1.45,5.19
2000,1.96,13.47
2000,1.04,9.1
2000,1.22,2.9
2000,1.79,20.83
2000,1.57,12.36
2000,1.39,16.43
2000,2.05,12.49
2000,1.82,41.23
2000,1.6,15.51
2000,1.75,6.09
2000,1.88,6.89
2000,2.46,25.98
2000,2.85,121.23
2000,2.03,5.27
2000,2.1,9.31
2000,2.6,28.57
2000,2.12,13.74
2000,1.68,12
2000,1.61,37.45
2000,1.75,8.94
2000,1.67,5.03
2000,2.98,22.88
2000,1.84,7.32
2000,1.39,7.03
2000,2.11,11.54
2000,2.25,2.48
2000,1.71,11.49
2000,1.96,14.63
2000,1.99,8.54
2000,1.94,4.12
2000,1.39,11.44
2000,2.49,8.74
2000,1.74,9.99
2000,1.89,23.12
2000,1.66,4.81
2000,2.59,32.33
2000,2.3,16.29
2000,2.16,7.08
2000,1.93,11.04
2000,2.22,10.11
2000,2.16,6.81
2000,2.32,4.5
2000,2.07,11.73
2000,2.58,58.78
2000,2.23,11.96
2000,1.84,26.99
2000,1.98,11.93
2000,2.71,54.33
2000,2.07,12.84
2000,2.33,13.21
2000,1.74,32.69
2000,1.9,3.29
2000,2.69,0.91
2000,1.38,3.89
2000,2.06,6.93
2000,2.15,13.98
2000,1.87,17.57
2000,1.2,25.65
2000,1.73,10.65
2000,2.58,71.65
2000,2.95,16.44
2000,2.4,11.67
2000,1.47,21.01
2000,2.19,27.29
2000,1.86,10.36
2000,2.05,42.35
2000,2.09,14.11
2000,4.08,27.76
2000,1.95,6.48
2000,2.22,6.48
2000,1.87,27.75
2000,3.19,34.5
2000,2.29,12
2000,3.62,10.1
2000,1.91,7.79
2000,2.74,95.09
2000,2.76,36.37
2000,2.81,10.55
2000,3.11,4.7
2000,1.97,18.13
2000,1.53,13.31
2000,1.73,7.43
2000,2.23,25.27
2000,1.65,9.9
2000,3.02,9.77
2000,1.76,22.81
2000,1.91,15.18
2000,2.02,11.81
2000,1.85,10.18
2000,1.98,15.36
2000,1.65,21.05
2000,2.38,24.4
2000,1.64,11.74
2000,2.08,15.18
2000,2.79,9.74
2000,1.54,8.23
2000,1.68,40.02
2000,2.31,7.2
2000,2.09,11.39
2000,2.07,13.71
2000,2.39,18.53
2000,1.62,15.5
2000,1.74,14.89
2000,2.1,11.65
2000,2.4,32.15
2000,2.57,12.41
2000,2.23,10.11
2000,1.67,7.62
2000,2.42,13.81
2000,1.3,7.59
2000,2.99,3.96
2000,1.97,12.8
2000,1.71,18.92
2000,1.87,16.64
2000,2.11,19.26
2000,2.16,1.63
2000,2.46,15.33
2000,1.74,24.29
2000,2.11,3.83
2000,2.11,3.22
2000,1.39,21.44
2000,1.65,13.89
2000,2.23,10.73
2000,1.64,6.29
2000,1.94,10.18
2000,2.78,30.12
2000,2.33,12.16
2000,2.38,13.46
2000,2.1,12.6
2000,1.61,5.97
2000,2.22,9.59
2000,1.96,9.55
2000,2.25,17.45
2000,3.17,3.73
2000,3.54,26.61
2000,1.65,10.06
2000,2.37,15.77
2000,2.51,25.81
2000,2.12,10.68
2000,2.11,7.36
2000,2.51,7.98
2000,2.01,24.19
2000,1.78,11.66
2000,2.14,8.75
2000,2.25,6.67
2000,3.24,9.5
2000,2,27.74
2000,1.36,8.53
2000,2.23,23.29
2000,3.38,6.82
2000,1.75,6.02
2000,2.48,14.15
2000,2.14,28.63
2000,2.12,22.37
2000,3.1,11.97
2000,3.64,98.84
2000,2.33,3.04
2000,1.86,17.22
2000,2.11,63.65
2000,1.54,11.66
2000,2.6,6.37
2000,3.9,3.01
2000,1.35,7.28
2000,2.44,2.26
2000,1.85,11.82
2000,2.35,4.44
2000,2.18,9.31
2000,3.37,6.84
2000,2.48,9.64
2000,2.19,26.46
2000,3.07,60.07
2000,1.8,10.76
2000,1.27,7.62
2000,2.65,19.36
2000,2.68,19.2
2000,2.36,19.97
2000,2.13,5.57
2000,1.9,4.75
2000,1.82,11.86
2000,1.78,11.88
2000,2.01,9.52
2000,2.18,10.94
2000,2.37,5.46
2000,1.58,5.85
2000,2.39,22.62
2000,1.39,16.3
2000,2.41,5.04
2000,2.22,11.67
2000,2.2,10.81
2000,2.1,12.46
2000,1.31,15.75
2000,1.85,23.2
2000,1.35,5.4
2000,1.91,10.64
2000,1.77,15.47
2000,2.19,14.03
2000,1.76,10.25
2000,2.32,24.6
2000,3.35,14.03
2000,1.86,6.32
2000,1.19,9.37
2000,2.41,15.09
2000,1.89,23.38
2000,1.29,15.78
2000,1.54,8.56
2000,2.22,12.76
2000,1.85,11.22
2000,1.71,13.25
2000,1.91,12.43
2000,1.75,11.11
2000,1.94,6.24
2000,2.65,24.57
2000,1.24,18.28
2000,2.53,14.08
2000,2.2,31.43
2000,2.31,27.83
2000,1.7,10.31
2000,2.07,15.18
2000,1.2,12.59
2000,1.51,13.61
2000,1.85,10.66
2000,2.03,14.25
2000,2,8.29
2000,2,10
2000,2.38,15.2
2000,2.06,10.85
2000,2.22,35.45
2000,1.88,8.62
2000,1.94,6.23
2000,2.07,15.38
2000,2.14,12.14
2000,2.12,11.95
2000,2.61,38.36
2000,2.01,28.29
2000,2.04,10.18
2000,2.44,11.41
2000,1.86,23.65
2000,1.25,5.11
2000,2.19,13.08
2000,1.36,10.61
2000,2.02,16.14
2000,1.25,16.43
2000,2.02,10.14
2000,2.03,19.32
2000,2.27,39.95
2000,1.92,8.29
2000,1.79,11.31
2000,1.65,12.41
2000,0.88,15.6
2000,1.31,7.76
2000,1.72,9.46
2000,1.75,16.84
2000,1.66,10.26
2000,1.62,13.45
2000,1.67,15.39
2000,1.8,6.59
2000,2.22,18.66
2000,3.74,3.58
2000,1.67,7.86
2000,1.89,12.17
2000,2.4,11.61
2000,2.21,4.3
2000,2.06,32.99
2000,2.14,10.14
2000,2.84,48.37
2000,2.11,5.61
2000,2,4.16
2000,2.04,22.02
2000,1.72,20
2000,1.43,6.12
2000,1.73,2.97
2000,1.8,6.14
2000,1.48,5.9
2000,2.81,48.3
2000,1.95,9.18
2000,1.82,9.71
2000,1.44,7.52
2000,3.26,13.43
2000,1.63,10.36
2000,1.27,4.46
2000,1.48,5.85
2000,1.61,20.98
2000,2.34,7.24
2000,1.47,8.98
2000,1.77,5.58
2000,2.23,10.12
2000,2.75,12.28
2000,1.58,14.58
2000,1.92,5.24
2000,4.25,13.62
2000,1.79,7.19
2000,2.69,12.28
2000,1.47,11.82
2000,1.26,10.7
2000,2.32,82.96
2000,2.24,6.31
2000,2.44,15.32
2000,2.44,15.74
2000,1.5,3.53
2000,2.16,15.28
2000,2.94,26.34
2000,2.3,14.7
2000,2.58,13.62
2000,2.57,14.83
2000,2.54,6.79
2000,2.52,14.71
2000,2.13,14.35
2000,2.34,15.32
2000,2.17,12.44
2000,2.31,5.21
2000,1.83,8.08
2000,2.04,24.61
2000,2.07,12.35
2000,2.79,2.84
2000,2.5,14.5
2000,2.56,25.31
2000,2.37,15.3
2000,2.91,13.92
2000,1.98,6
2000,2,10.73
2000,2.1,9.1
2000,2.93,40.3
2000,2,19.58
2000,1.41,7.66
2000,2.04,7.47
2000,1.77,9.05
2000,3.64,86.68
2000,1.6,16.3
2000,2.35,21.41
2000,1.53,17.15
2000,1.5,17.18
2000,1.87,8.13
2000,1.92,4.53
2000,2.28,4.24
2000,1.8,5.3
2000,1.59,8.86
2000,1.26,3.7
2000,1.82,12.06
2000,2.19,30.93
2000,1.68,11.01
2000,1.41,13.24
2000,1.53,7.15
2000,2.66,13.88
2000,2,5.92
2000,1.81,22.88
2000,1.71,18.53
2000,2.02,2.56
2000,1.7,15.82
2000,1.43,1.92
2000,1.5,34.25
2000,2.12,8.96
2000,1.59,13.38
2000,2.23,77.39
2000,1.16,12.37
2000,1.75,10.09
2000,2.48,11.55
2000,1.79,15.88
2000,2,10
2000,2.24,12.11
2000,2,14.99
2000,1.47,10.26
2000,1.91,13
2000,1.85,4.88
2000,1.98,5.89
2000,2.36,3.25
2000,2.24,6.55
2000,1.74,36.98
2000,2.3,14.17
2000,2.2,16.03
2000,2.36,8.76
2000,1.71,18.21
2000,1.78,6.72
2000,1.43,11.12
2000,1.39,10.5
2000,1.93,34.75
2000,1.95,8.67
2000,2.47,10.09
2000,2.07,11.04
2000,1.42,16.49
2000,2.09,13.76
2000,2.55,62.07
2000,2.31,10.79
2000,1.82,14.1
2000,1.6,13.81
2000,2.09,23.5
2000,1.9,22.71
2000,1.71,9.68
2000,2.58,14.65
2000,1.4,6.47
2000,1.94,9.81
2000,1.48,6.58
2000,1.72,10.15
2000,2.38,12.32
2000,2.48,10.89
2000,2.02,10.82
2000,2.2,8.45
2000,2.15,14.03
2000,1.62,4.34
2000,1.93,28.43
2000,1.5,4.48
2000,1.28,6.87
2000,1.74,14.38
2000,1.37,15.88
2000,1.83,20.76
2000,1.4,10.98
2000,2.37,11.55
2000,1.71,5.43
2000,2.99,14.68
2000,1.99,25.33
2000,2.02,12.64
2000,1.94,13.43
2000,1.84,13.43
2000,2.69,6.25
2000,2.06,23.77
2000,2.19,8.22
2000,2.22,5.37
2000,2,5.93
2000,2.31,24.07
2000,1.81,18.89
2000,2.7,15.86
2000,2.79,14.98
2000,2.62,9.36
2000,1.74,5.05
2000,2.17,8
2000,1.27,32.76
2000,2.05,10.46
2000,2,7.91
2000,2.36,13.58
2000,2.53,11.05
2000,2.34,9.99
2000,1.3,9.75
2000,1.56,20.47
2000,3.29,21.47
2000,3.48,20.14
2000,2.15,5.13
2000,2.32,1.81
2000,1.76,19.33
2000,2.05,12.37
2000,2.13,4.75
2000,2.1,17.56
2000,1.84,12.98
2000,1.65,15.47
2000,2.96,91.26
2000,1.78,11.83
2000,2.48,6.24
2000,1.62,24.29
2000,2.5,4.49
2000,2.15,15.7
2000,2.04,1.86
2000,2.12,52.92
2000,1.78,10.8
2000,2.25,6.3
2000,1.88,13.96
2000,2.91,13.49
2000,2.83,6.74
2000,1.86,6.63
2000,2.14,10.98
2000,1.48,5
2000,2.25,12.49
2000,3.1,15.41
2000,2.6,25.31
2000,2.4,10.74
2000,2.32,2.82
2000,1.97,10.06
2000,1.77,9.91
2000,1.8,13.9
2000,1.85,20.32
2000,2.76,19.41
2000,2.25,9.8
2000,2.17,3.12
2000,2.09,5.2
2000,2.74,4.76
2000,2.13,11.15
2000,1.74,14.59
2000,1.93,21.92
2000,3.16,12.62
2000,2.07,14.7
2000,3.48,12.23
2000,3.04,32.9
2000,2.62,29.95
2000,3.09,12.63
2000,2.57,6.94
2000,1.8,3
2000,1.82,20
2000,1.99,6.25
2000,1.73,7
2000,2.07,22.72
2000,2.57,8.78
2000,2.45,23.9
2000,3.01,14.99
2000,1.77,6.47
2000,2.33,7.2
2000,2.95,63.22
2000,2.83,15.09
2000,2.41,8.25
2000,2.06,9.09
2000,1.94,5.68
2000,2.73,13.4
2000,2.22,20.55
2000,2.23,19.15
2000,2.89,10.81
2000,2.27,17.85
2000,2.06,10.72
2000,2.35,8.57
2000,2.4,14.7
2000,1.83,10.84
2000,1.92,19.06
2000,2.99,6.57
2000,2.02,10.62
2000,1.82,15.2
2000,2.9,10.05
2000,1.93,6.13
2000,2.77,6.57
2000,1.75,25.6
2000,2.2,7.72
2000,3.86,7.9
2000,1.96,9.25
2000,1.74,6.16
2000,2.83,2.55
2000,1.89,10.67
2000,2.02,7.97
2000,2.03,14.95
2000,1.45,5.86
2000,1.51,30.91
2000,2.19,37.45
2000,2.48,5.06
2000,2.25,5.84
2000,2.46,16.01
2000,1.86,12.57
2000,2.05,26.05
2000,1.88,14.25
2000,2.71,7.33
2000,1.83,28.01
2000,2.07,9.53
2000,1.84,26.54
2000,2.82,14.61
2000,1.49,8.55
2000,1.94,11.17
2000,2.03,6.98
2000,2.01,9.57
2000,1.9,15.86
2000,2.06,6.3
2000,3.08,20
2000,1.59,3.89
2000,2.21,1.67
2000,2.43,7.09
2000,1.88,4.48
2000,2.45,9.23
2000,2.54,2.97
2000,1.57,5.97
2000,2.63,23.43
2000,1.81,25.07
2000,2.67,4.53
2000,2.7,10
2000,2.36,9.45
2000,1.81,11.78
2000,0.95,7.24
2000,2.17,19.7
2000,2.22,7.15
2000,1.33,8.55
2000,1.5,10.07
2000,2.13,11.13
2000,1.86,15.72
2000,2.28,11.75
2000,2.29,7.33
2000,1.32,8.68
2000,2.36,11.91
2000,3.05,7.3
2000,1.98,15.28
2000,1.96,23.78
2000,2.1,28.22
2000,1.92,10.72
2000,2.12,5.69
2000,1.78,25.69
2000,2.81,11.22
2000,1.84,9.11
2000,2.07,11.61
2000,2.25,9.79
2000,2.38,11.08
2000,1.84,8.32
2000,1.4,12.17
2000,2.86,61.33
2000,2.24,15.95
2000,2.26,10.84
2000,2.83,32.21
2000,2.44,46.94
2000,2.81,84.76
2000,2.28,24.37
2000,2.25,14.92
2000,2.23,10.77
2000,2.15,13.54
2000,1.89,8.39
2000,2.01,8.81
2000,1.35,7.8
2000,2.21,8.93
2000,2.07,18.48
2000,2.38,4.16
2000,2.47,49.72
2000,1.89,20.58
2000,1.69,11.99
2000,1.63,32.06
2000,2.61,14.7
2000,2.98,7.79
2000,2.34,12.99
2000,1.65,38.61
2000,2.4,12.99
2000,3.4,15.09
2000,3.42,10.48
2000,1.72,14.75
2000,1.64,12.63
2000,1.3,1.13
2000,1.6,7.52
2000,1.5,6.07
2000,2.53,22.4
2000,3.02,25.04
2000,1.94,9.83
2000,2.28,11.55
2000,1.85,12.67
2000,1.44,1.46
2000,4.01,11.11
2000,2.14,4.72
2000,1.86,23.22
2000,1.49,11.6
2000,2.44,3
2000,1.94,11.98
2000,1.25,11.32
2000,2.22,7.95
2000,2.54,10.03
2000,2.54,27.12
2000,2.84,10.65
2000,1.82,6.1
2000,1.35,5.26
2000,1.91,10.44
2000,1.83,5
2000,2.36,7.44
2000,1.97,11.2
2000,3.08,93.69
2000,2.09,10.74
2000,2.1,2.5
2000,3.04,3.11
2000,1.69,10.48
2000,1.35,10.48
2000,2.09,4.15
2000,1.87,9.45
2000,2.07,7.46
2000,1.94,7.88
2000,2.17,9.05
2000,1.78,11.71
2000,2.28,11.36
2000,2.11,15.28
2000,2.06,3.48
2000,2.07,12
2000,2.45,13.39
2000,2.35,26.42
2000,2.03,0.77
2000,2.06,18.73
2000,1.2,5.47
2000,1.58,11.65
2000,1.79,7.72
2000,1.82,10.89
2000,1.87,8.64
2000,2.01,11.39
2000,2.14,8.09
2000,1.18,7.98
2000,2.11,11.55
2000,1.97,13.37
2000,3.04,11.15
2000,4.32,9.35
2000,1.74,3.19
2000,1.8,7.15
2000,3.5,10.84
2000,2.45,4.49
2000,1.65,9.86
2000,2.18,56.85
2000,1.7,16.62
2000,0.75,5
2000,2.59,5.82
2000,1.89,2.69
2000,2.78,16.69
2000,2.37,6.8
2000,1.73,10.31
2000,1.82,27.6
2000,1.85,10.03
2000,1.49,8.24
2000,2.09,12.73
2000,1.87,11.77
2000,2.55,10.27
2000,2.8,14.56
2000,2.27,11
2000,1.31,5.37
2000,2,9.77
2000,3.75,27.92
2000,1.85,11.46
2000,2.23,14.19
2000,3.23,11.33
2000,3.09,68.07
2000,2.29,10.36
2000,1.83,11.27
2000,1.66,14.09
2000,3.13,6.77
2000,2.36,15.88
2000,1.55,10.11
2000,1.69,9.18
2000,2.06,11
2000,1.66,7.24
2000,1.68,12.45
2000,1.52,11
2000,2.14,21.31
2000,2.48,40.8
2000,2.71,39.31
2000,1.67,5.62
2000,1.94,11.56
2000,2.16,9.89
2000,2.24,2.32
2000,1.87,7.46
2000,1.9,8.48
2000,1.16,1.85
2000,1.94,15.63
2000,2.16,5.87
2000,2.08,36.55
2000,1.97,14.32
2000,1.62,8.17
2000,2.28,18.58
2000,1.85,18.15
2000,2.31,18.61
2000,3.13,13.9
2000,1.88,9.11
2000,2.72,27.61
2000,1.95,17.63
2000,1.72,8.59
2000,1.85,8.97
2000,2.71,41.02
2000,2.03,42.07
2000,2.68,64.55
2000,2.14,7.78
2000,2.49,8.16
2000,2.1,26.55
2000,2.13,4.05
2000,1.92,9.56
2000,1.99,25.59
2000,1.92,11.31
2000,1.83,2.63
2000,1.6,1.52
2000,1.71,2.85
2000,1.35,10.07
2000,2.24,44.17
2000,1.93,7.62
2000,2.14,9.5
2000,2.24,11.02
2000,2.25,9.21
2000,0.77,5.52
2000,1.55,7.1
2000,1.67,6.54
2000,2.03,15.67
2000,1.71,18.88
2000,1.75,11.36
2000,1.66,7.42
2000,1.94,13.54
2000,3,3.41
2000,2.18,8.63
2000,2.39,1.69
2000,1.42,6.35
2000,2.31,4.37
2000,3.14,7.9
2000,1.23,6.15
2000,1.73,12.56
2000,2.08,8.45
2000,2.27,59.15
2000,1.79,16.33
2000,3.77,4.92
2000,2.13,17.76
2000,2.19,7.57
2000,1.68,4.85
2000,2.32,6.35
2000,1.56,14.99
2000,2.19,7.34
2000,1.57,11.95
2000,2.45,9.84
2000,2.32,7.05
2000,2.11,8.3
2000,1.68,14.56
2000,1.5,1.42
2000,2.21,9.89
2000,1.57,15
2000,2.16,10.76
2000,1.24,11.61
2000,2.26,12.19
2000,1.97,5.43
2000,2.39,13.89
2000,1.98,12.89
2000,1.86,16.82
2000,2.5,11.09
2000,3.09,24.8
2000,2.6,6.45
2000,2.18,11.67
2000,1.88,15.14
2000,2.08,3.01
2000,2.2,6
2000,1.8,15.63
2000,2.27,8.74
2000,3.06,6.06
2000,2.1,10.25
2000,1.94,4.53
2000,2,15.85
2000,2.65,6.83
2000,1.74,12.8
2000,2.16,8.37
2000,2.76,6.42
2000,4.27,10.87
2000,2.68,5.15
2000,2.14,10.05
2000,1.93,4.85
2000,1.53,13.46
2000,1.6,6.71
2000,1.7,8.47
2000,2.13,10.78
2000,2.13,8.75
2000,1.65,19.5
2000,2.62,8.91
2000,1.93,28.16
2000,1.96,26.74
2000,2.11,11.32
2000,2.76,3.19
2000,3.17,5.62
2000,2.14,20.34
2000,2.04,20.04
2000,2.03,11.25
2000,1.88,10.47
2000,2.13,35.66
2000,2.22,14.31
2000,1.9,14.89
2000,1.27,7.35
2000,2.89,4.36
2000,1.8,12.23
2000,2.39,6.29
2000,1.74,9.83
2000,1.78,10.96
2000,2.23,11.03
2000,2.05,11.87
2000,1.75,11.58
2000,1.93,12.28
2000,2.24,6.97
2000,1.83,13.22
2000,1.55,19.65
2000,1.37,13.56
2000,3.31,3.24
2000,2.02,12.86
2000,3.15,6.04
2000,2.06,4.83
2000,1.61,25.86
2000,2.28,28.61
2000,2.61,2.98
2000,2.14,14.46
2000,1.93,12.58
2000,1.54,5.92
2000,1.92,13.34
2000,1.79,11.03
2000,1.86,31.76
2000,1.92,5.22
2000,2.71,28.31
2000,1.31,12.09
2000,1.29,14.25
2000,2.04,15.09
2000,1.93,14.41
2000,1.8,12.55
2000,2.18,4.8
2000,2.71,4.95
2000,2.28,16.34
2000,2.17,10.48
2000,3.25,5.83
2000,1.85,17
2000,1.84,7.48
2000,1.95,7.92
2000,2.05,14.14
2000,1.91,8.13
2000,1.68,10.66
2000,2.51,81.74
2000,1.74,40.79
2000,1.75,40.68
2000,1.74,9.54
2000,2.38,86.65
2000,1.87,8.06
2000,1.75,13.76
2000,1.97,5.55
2000,4.34,9.08
2000,2.05,8.37
2000,2.3,15.97
2000,1.9,13.88
2000,2.02,5.44
2000,2.19,8.29
2000,2.2,7.28
2000,2.73,9.65
2000,5.1,12.67
2000,1.55,6.86
2000,1.85,6.34
2000,1.46,10.85
2000,1.87,9.82
2000,1.92,10.1
2000,2.17,6.13
2000,1.69,13.8
2000,2.13,6.37
2000,2.01,10
2000,2.53,16.67
2000,1.09,6.27
2000,1.76,12.82
2000,1.86,15.56
2000,2.79,7.67
2000,1.91,10.51
2000,1.35,4.7
2000,1.49,3.73
2000,1.91,11
2000,1.44,7
2000,2.07,4
2000,2.18,9.33
2000,2.5,8.63
2000,1.78,7.69
2000,1.77,14.33
2000,1.56,21.24
2000,2.12,20.06
2000,1.5,8.35
2000,1.82,9.84
2000,2.14,12.54
2000,2.15,1.49
2000,2.29,5.91
2000,1.78,9.72
2000,1.68,3.22
2000,2.18,5.76
2000,2.1,17.51
2000,2.68,18.31
2000,2.97,136.79
2000,1.66,6.65
2000,1.86,8.36
2000,1.45,10.59
2000,1.78,8.42
2000,2.6,10.98
2000,1.39,8.54
2000,1.72,10.85
2000,4.05,2.58
2000,2.05,6.58
2000,4.25,14.37
2000,4.05,9.7
2000,2.32,25.62
2000,2.31,12.74
2000,1.8,18.36
2000,3.26,5.48
2000,3.08,7.84
2000,2.05,45.44
2000,3.18,13.94
2000,1.98,20.37
2000,2.14,12.34
2000,1.51,3.71
2000,2.08,26.16
2000,2.21,27.13
2000,2.02,11.96
2000,2.04,20.61
2000,3.1,2.58
2000,2.77,16
2000,2.26,4.08
2000,3.17,3
2000,2.76,64.14
2000,3.12,5.82
2000,2.43,7.07
2000,2.56,12.28
2000,2.44,4.98
2000,2.04,11.4
2000,2.16,9.48
2000,2.16,11.66
2000,2.12,6.35
2000,2.14,13.39
2000,1.9,8.21
2000,1.74,6.29
2000,2.86,90.6
2000,3.32,7
2000,3.69,3.08
2000,2,11.42
2000,2.19,13.64
2000,2.52,6.8
2000,2.92,5.62
2000,1.1,8.42
2000,2.06,8.51
2000,1.79,19.9
2000,4.72,25.08
2000,1.94,7.74
2000,1.98,12.74
2000,3.75,6.99
2000,2.65,11.62
2000,2.12,18.65
2000,1.39,1.74
2000,2.46,4.65
2000,2.13,10.24
2000,1.58,20.94
2000,1.43,11.44
2000,2.17,10.08
2000,2.26,16.68
2000,1.47,3.78
2000,2.02,0.1
2000,1.76,12.76
2000,1.68,4.66
2000,1.95,16.04
2000,2.02,9.84
2000,2.68,6.05
2000,1.99,11.85
2000,3.21,3.02
2000,3.08,2.98
2000,2.87,5.77
2000,1.75,8.72
2000,2.34,16.03
2000,2.48,7.79
2000,1.88,22.71
2000,2.7,21.09
2000,1.94,6.81
2000,1.88,8.45
2000,2.12,11.91
2000,2.5,6.51
2000,1.87,9.87
2000,1.57,16.57
2000,1.55,17.7
2000,2.17,7.17
2000,2.85,2.66
2000,2.19,12.74
2000,1.97,16.03
2000,2.12,12.86
2000,2.53,4.68
2000,1.75,12.13
2000,1.97,16.35
2000,1.8,11.91
2000,1.44,11.1
2000,1.87,18.42
2000,2.34,7.51
2000,2.4,5.77
2000,2.17,8.62
2000,1.87,13.07
2000,2.14,15.64
2000,1.88,37.57
2000,1.59,13.77
2000,2.06,11.2
2000,1.99,5.96
2000,2.08,7.02
2000,2.76,14.78
2000,2.54,97.62
2000,2.2,1.84
2000,2.68,9.54
2000,2.3,11.78
2000,2.43,5.97
2000,1.75,8.69
2000,1.98,42.08
2000,2.24,5.77
2000,2.36,6.1
2000,2.16,20.29
2000,1.96,4.17
2000,2.15,23.69
2000,2.33,1.11
2000,1.83,15.9
2000,1.88,6.69
2000,2.24,8.07
2000,2.25,10.2
2000,2.27,10.85
2000,1.97,15.48
2000,2.44,8.95
2000,2.36,1.36
2000,2.37,3.41
2000,2.22,5.91
2000,2.38,8.18
2000,2.65,5.7
2000,1.97,17.77
2000,2,1.72
2000,2.17,2.64
2000,2.15,15.7
2000,2.25,4.72
2000,2.62,8.98
2000,2.46,2.8
2000,2.97,5.55
2000,4.17,12.84
2000,2.37,9.6
2000,1.77,16.13
2000,2.89,8.46
2000,2.21,17.32
2000,2.07,3.14
2000,2.28,4.36
2000,2.39,10.47
2000,1.93,8.35
2000,2.46,7.69
2000,4.18,9.84
2000,2.78,13.83
2000,2.55,7.6
2000,2.74,14.44
2000,1.72,9.08
2000,3,9.74
2000,3.11,5.34
2000,4.02,8.29
2000,2.64,15.94
2000,2.47,13.62
2000,2.92,57.28
2000,2.35,18.52
2000,3.11,8.57
2000,4.06,9.73
2000,4.97,9.15
2000,5.59,9.74
2000,2.06,9.91
2000,2.63,7.29
2000,2.38,14.71
2000,2.43,10.58
2000,1.54,14.08
2000,2.16,25.32
2000,1.16,6.13
2000,3.34,87.32
2000,1.72,17.29
2000,2.06,18.41
2000,2.45,6.27
2000,1.32,18.28
2000,1.76,13.11
2000,1.89,6.82
2000,1.14,15.88
2000,2.24,28.07
2000,2.07,1.3
2000,1.88,2.97
2000,1.85,6.87
2000,1.67,7.03
2000,2.13,7.01
2000,2.47,21.75
2000,3.65,23.7
2000,1.47,8.01
2000,2.11,7.3
2000,1.87,16.9
2000,1.28,6.78
2000,1.47,9.58
2000,1.85,6.81
2000,1.98,7.82
2000,2.6,5.1
2000,1.97,25.69
2000,2.68,3.94
2000,1.3,5.31
2000,2.13,21.73
2000,2.33,17.2
2000,2.49,8.53
2000,1.86,13.55
2000,1.92,7.48
2000,1.83,9
2000,1.54,11.94
2000,3.42,41.35
2000,2.31,9.24
2000,1.77,5
2000,2.51,9
2000,3.65,7.08
2000,2.32,7.7
2000,1.99,6
2000,3.24,16.3
2000,2.36,5.25
2000,2.11,5.9
2000,1.76,12.15
2000,2.5,10.26
2000,2.59,10.76
2000,2.24,16.29
2000,1.82,12.77
2000,1.96,8.5
2000,2.52,48.86
2000,2.2,8.64
2000,2,14.48
2000,3.88,3.83
2000,1.79,8.42
2000,2.06,8.94
2000,2.56,9.09
2000,2.31,10.74
2000,1.4,5.05
2000,2.22,11.85
2000,2.21,13.54
2000,2.13,15.01
2000,2.27,13.84
2000,2.17,5.07
2000,2.42,13.08
2000,2.57,21.45
2000,2.15,8.3
2000,1.56,14.72
2000,1.42,7.5
2000,2.61,10.58
2000,2.31,13.7
2000,1.89,12.21
2000,2.52,9.19
2000,1.27,9.07
2000,1.61,25.79
2000,2.02,8.29
2000,2.19,5.43
2000,2.01,13.54
2000,1.39,9.07
2000,1.45,7.71
2000,2.36,4.75
2000,2.46,67.26
2000,0.7,4.62
2000,2.06,9.31
2000,2.01,8.63
2000,1.37,7.5
2000,1.23,32.57
2000,2.52,17.8
2000,1.61,4.52
2000,1,15.32
2000,1.5,10.06
2000,1.8,13.76
2000,1.5,11.18
2000,1.83,5.17
2000,2,7.23
2000,1.91,14.7
2000,1.83,31.03
2000,0.75,8.2
2000,2.54,9.93
2000,1.95,6.03
2000,1.49,14.2
2000,2.58,22.7
2000,2.01,8.12
2000,2.83,19.67
2000,2.2,6.94
2000,2.48,19.19
2000,1.89,8.33
2000,2.34,4.89
2000,2.5,79.59
2000,2.32,5.57
2000,2,13.25
2000,2.25,7.02
2000,1.98,18.68
2000,1.9,18.56
2000,1.99,15.95
2000,3.08,10.28
2000,2.07,34.56
2000,2.78,11.46
2000,2.48,5.05
2000,2.25,13.91
2000,2.09,9.46
2000,2.5,9.34
2000,1.48,9.97
2000,1.88,8.46
2000,1.97,13.78
2000,1.81,14.7
2000,1.99,7.91
2000,1.73,14.27
2000,2.38,24.1
2000,2.6,17.75
2000,1.39,22.32
2000,1.99,18.53
2000,2.51,5.97
2000,1.8,16.37
2000,2.41,12.18
2000,2.67,27.29
2000,0.98,15.34
2000,2.36,18.02
2000,2.21,4.33
2000,1.52,15.66
2000,2.21,13.28
2000,1.82,7.88
2000,1.76,8.23
2000,2.52,13.21
2000,2.18,5.49
2000,1.64,12.44
2000,1.75,6.47
2000,2.69,25.98
2000,2.96,13.66
2000,1.92,19.18
2000,3.33,3.93
2000,2.07,12.09
2000,1.96,10.89
2000,1.33,14.25
2000,2.12,4.22
2000,2.35,9.2
2000,2.39,10.12
2000,2.28,14.69
2000,2.12,14.52
2000,1.78,9.57
2000,1.28,1.65
2000,2.5,26.91
2000,1.66,3.63
2000,1.46,15.36
2000,1.69,14.62
2000,1.64,8.91
2000,2.11,9.58
2000,1.69,11.17
2000,2.6,9
2000,1.64,9.82
2000,1.9,19.45
2000,1.53,21.9
2000,2.21,9.87
2000,2.52,10.92
